dirty_id,dirty_name,clean_id,clean_name,entity_type,pattern
208893,Joseph Fielding’s,67752,Joseph Fielding,person,possessive
208924,Preston’s,290005,Preston,people,possessive
209053,"Richards,",199312,Richards,people,trailing_punct
209155,Sarah Emma’s,209081,Sarah Emma,person,possessive
209299,Amanda Smith’s,65010,Amanda Smith,person,possessive
209391,Alma Smith’s,164089,Alma Smith,person,possessive
209601,Joseph Sr.’s,128756,Joseph Sr.,person,possessive
209694,Thomas Sharp’s,207308,Thomas Sharp,person,possessive
209736,"Hyde,",592276,Hyde,people,trailing_punct
209759,Emma’s,48813,Emma,person,possessive
209843,John Bennett’s,112474,John Bennett,person,possessive
209998,Edward Jr.,290540,Edward Jr,person,trailing_punct
210003,Jerusha’s,38042,Jerusha,person,possessive
210115,"Clayton,",210034,Clayton,people,trailing_punct
210211,Mercy Fielding Thompson’s,124020,Mercy Fielding Thompson,people,possessive
210255,Ellen’s,90531,Ellen,person,possessive
210263,Jane Law’s,181668,Jane Law,person,possessive
210312,"Pratt,",289826,Pratt,people,trailing_punct
210522,"Young,",354562,Young,people,trailing_punct
210745,Within the Walls of Liberty Jail:,133379,Within the Walls of Liberty Jail,concept,trailing_punct
210891,William McLellin’s,131588,William McLellin,person,possessive
210908,Conn.,290893,Conn,place,trailing_punct
211336,St. Louis:,32208,St. Louis,place,trailing_punct
211802,Parley’s,31940,Parley,people,possessive
211810,Louisa’s,74193,Louisa,person,possessive
211812,Jim Bridger’s,111155,Jim Bridger,person,possessive
211906,Wilford’s,55549,Wilford,person,possessive
211918,Isaac Haight’s,199377,Isaac Haight,person,possessive
212049,"Stout,",552215,Stout,people,trailing_punct
212198,"Haight,",212122,Haight,people,trailing_punct
212334,Daniel Wells’s,212331,Daniel Wells,person,possessive
212615,“Foreign Correspondence,212610,Foreign Correspondence,concept,leading_quote
212658,"Haven,",812722,Haven,people,trailing_punct
212716,Matilda Dudley’s,212710,Matilda Dudley,people,possessive
212904,Jacob Secrist’s,212898,Jacob Secrist,person,possessive
213007,Mary Horrocks.,291655,Mary Horrocks,person,trailing_punct
213018,Franklin Richards’s,212232,Franklin Richards,person,possessive
213140,Edward Martin’s,78815,Edward Martin,person,possessive
213273,Buchanan’s,164255,Buchanan,person,possessive
213402,John D. Lee’s,164266,John D. Lee,person,possessive
213410,Lee’s,15753,Lee,person,possessive
213419,"Bowering,",291785,Bowering,people,trailing_punct
213461,John M.,352848,john m,person,trailing_punct
213681,Sanpete Valley’s,212698,Sanpete Valley,place,possessive
213709,Walter’s,106885,Walter,person,possessive
213988,Walter’s,213706,Walter,people,possessive
213994,Lorenzo’s,211674,Lorenzo,person,possessive
213996,Maui’s,79122,Maui,place,possessive
214078,Susie’s,112984,Susie,person,possessive
214086,Ane Sophie’s,212488,Ane Sophie,person,possessive
214089,Black Hawk’s,214088,Black Hawk,people,possessive
214299,the Fifteenth Ward’s,214290,the Fifteenth Ward,place,possessive
214473,Martin Harris Jr.,292123,Martin Harris Jr,person,trailing_punct
214571,St. George’s,57338,St. George,place,possessive
214572,Dora’s,57205,Dora,person,possessive
214598,Erastus Snow’s,368913,Erastus Snow,concept,possessive
214651,Amasa Lyman’s,516318,Amasa Lyman,people,possessive
214743,Sagwitch’s,292539,Sagwitch,people,possessive
214759,George Q. Cannon’s,58516,George Q. Cannon,person,possessive
214916,Ann Eliza’s,212475,Ann Eliza,person,possessive
214926,Meliton’s,214922,Meliton,person,possessive
214944,the Twentieth Ward’s,562088,the Twentieth Ward,place,possessive
214945,Karl’s,211040,Karl,person,possessive
214949,Bishop Woolley’s,67354,Bishop Woolley,person,possessive
215051,William Godbe’s,214304,William Godbe,person,possessive
215135,Jonathan Napela’s,212320,Jonathan Napela,person,possessive
215165,George Reynolds’s,191653,George Reynolds,person,possessive
215172,Zina Presendia’s,215065,Zina Presendia,person,possessive
215275,Principal Maeser’s,215272,Principal Maeser,person,possessive
215281,Joseph Standing’s,64172,Joseph Standing,person,possessive
215392,Voz de amonestación.,215389,Voz de amonestación,person,trailing_punct
215406,Mary Isabella Horne’s,163807,Mary Isabella Horne,person,possessive
215423,Ida Hunt’s,215393,Ida Hunt,person,possessive
215541,Hare’s,215528,Hare,people,possessive
215591,"Bromley,",215584,Bromley,people,trailing_punct
215670,Sagwitch’s,72970,Sagwitch,person,possessive
215676,Joseph III’s,112958,Joseph III,person,possessive
215955,the age of seven.,69271,the age of seven,period,trailing_punct
215957,Samuela Manoa’s,207205,Samuela Manoa,person,possessive
216188,Lorena’s,216189,Lorena,people,possessive
216195,Lorena Larsen’s,216180,Lorena Larsen,person,possessive
216302,Bent Larsen’s,216422,Bent Larsen,person,possessive
216318,Elias Harrison’s,214302,Elias Harrison,person,possessive
216607,James Talmage’s,215270,James Talmage,person,possessive
216749,"Lund,",807098,Lund,people,trailing_punct
216766,Y. L. M. I. A.,214545,Y. L. M. I. A,person,trailing_punct
216849,Susa’s,47141,Susa,person,possessive
216893,"Griggs,",216895,Griggs,people,trailing_punct
216908,"Cluff,",213134,Cluff,people,trailing_punct
217190,James G.,455969,James g,person,trailing_punct
217343,M. Arthur's,516889,M. Arthur,person,possessive
217584,Henry William Bigler’s,594804,Henry William Bigler,person,possessive
217680,"John S., ed.",634535,"John S., ed",person,trailing_punct
217818,Joseph Smith III’s,112956,Joseph Smith III,person,possessive
217873,William P.,559907,William P,person,trailing_punct
218147,the Bishop Museum:,553330,the Bishop Museum,people,trailing_punct
218388,Grant’s Watershed:,215842,Grant’s Watershed,person,trailing_punct
218526,Eliza R. Snow’s,58767,Eliza R. Snow,person,possessive
218528,Harvard University’s,78537,Harvard University,people,possessive
218776,B. H.’s,81389,B. H.,person,possessive
218890,New Zealand’s,22460,New Zealand,place,possessive
218907,William Jarman’s,218671,William Jarman,person,possessive
219031,Brigham Jr.’s,219029,Brigham Jr.,person,possessive
219193,Hearst’s,219192,Hearst,people,possessive
219199,the Cardston Ward’s,219200,the Cardston Ward,people,possessive
219336,Reed’s,113697,Reed,concept,possessive
219340,the Ministerial Association’s,219339,the Ministerial Association,people,possessive
219466,John Jr.,293947,John Jr,person,trailing_punct
219631,Frank’s,89637,Frank,person,possessive
219632,Berlin’s,640117,Berlin,people,possessive
219640,McClure’s,219642,McClure,people,possessive
219656,Collier’s,224135,Collier,people,possessive
219658,Theodore Roosevelt’s,76952,Theodore Roosevelt,person,possessive
219772,Collier’s,112443,Collier,person,possessive
219869,Camilla’s,89412,Camilla,people,possessive
219998,Ida’s,109020,Ida,person,possessive
220386,Elder McKay’s,78234,Elder McKay,person,possessive
220409,Amy Lyman’s,220404,Amy Lyman,person,possessive
220410,Clarissa’s,112244,Clarissa,people,possessive
220683,Emil’s,220682,Emil,people,possessive
220712,Wilhelm Friedrichs’s,220679,Wilhelm Friedrichs,person,possessive
220859,Susa’s,343605,Susa,people,possessive
220867,Rosa’s,722407,Rosa,people,possessive
220979,"Widtsoe,",292657,Widtsoe,people,trailing_punct
221005,"Relief Societies,",20332,Relief Societies,people,trailing_punct
221312,S. L.,654977,S. L,person,trailing_punct
221350,Cape Town’s,62015,Cape Town,place,possessive
221452,the Cincinnati Branch’s,220871,the Cincinnati Branch,people,possessive
221463,Harold’s,67270,Harold,person,possessive
221718,Connie’s,221712,Connie,people,possessive
221719,the Pioneer Stake’s,94046,the Pioneer Stake,people,possessive
221869,Harold B. Lee’s,55862,Harold B. Lee,person,possessive
221880,Rey Pratt’s,294752,Rey Pratt,person,possessive
221899,Nephi Anderson’s,250891,Nephi Anderson,person,possessive
222027,Alois’s,222024,Alois,person,possessive
222054,Sister Nachie’s,222055,Sister Nachie,people,possessive
222109,"Terazawa,",294837,Terazawa,people,trailing_punct
222169,Norman’s,44171,Norman,person,possessive
222203,Egon’s,222202,Egon,people,possessive
222215,"British Mission,",222188,British Mission,people,trailing_punct
222332,Kay’s,100236,Kay,person,possessive
222342,Karl-Heinz’s,222324,Karl-Heinz,person,possessive
222362,Mervyn’s,222361,Mervyn,people,possessive
222438,Connie Bang’s,222435,Connie Bang,person,possessive
222443,Vaughn Ball’s,222437,Vaughn Ball,person,possessive
222469,John A. Widtsoe’s,55913,John A. Widtsoe,person,possessive
222563,Lusche’s,222561,Lusche,people,possessive
222659,Pieter’s,222445,Pieter,person,possessive
222706,Neal Maxwell’s,151104,Neal Maxwell,person,possessive
223079,Toshiko’s,90681,Toshiko,person,possessive
223093,Takao’s,295171,Takao,person,possessive
223102,Alvin Gilliam’s,221022,Alvin Gilliam,person,possessive
223384,Clemencia’s,223381,Clemencia,person,possessive
223418,Eudora’s,95100,Eudora,person,possessive
223541,Clara’s,84120,Clara,person,possessive
223634,Arnold Friberg’s,83519,Arnold Friberg,person,possessive
224083,Frank J. Cannon’s,219728,Frank J. Cannon,person,possessive
224264,Henry Louis Taylor Jr.,295615,Henry Louis Taylor Jr,person,trailing_punct
224390,Helga Meiszus’s,221131,Helga Meiszus,person,possessive
224428,Utah’s,178261,UTAH,people,possessive
224636,American Culture:,343762,American Culture,people,trailing_punct
224674,Huck’s Raft:,218608,Huck’s Raft,person,trailing_punct
224918,Richard C.,139695,Richard C,person,trailing_punct
225244,Horace Greeley's,92016,Horace Greeley,person,possessive
225290,Elder Lee’s,62211,Elder Lee,person,possessive
225307,Elder Richardson’s,104182,Elder Richardson,person,possessive
225392,Albert L. Zobell Jr.,296079,Albert L. Zobell Jr,person,trailing_punct
225576,"Smith,",48812,Smith,people,trailing_punct
225607,Niue’s,225328,Niue,person,possessive
225835,Honesty John’s,225834,Honesty John,person,possessive
226067,"Book Burning,",225973,Book Burning,concept,trailing_punct
226117,Elder Tanner’s,226114,Elder Tanner,person,possessive
226317,Albert Fritz’s,226314,Albert Fritz,person,possessive
226323,"weekdays,",221362,Weekdays,period,trailing_punct
226333,Salt Lake’s,64223,Salt Lake,people,possessive
226520,LaMar’s,225838,LaMar,person,possessive
226648,Beck’s,61836,Beck,person,possessive
226754,Isabel’s,535268,Isabel,people,possessive
226817,"Romney,",171411,Romney,people,trailing_punct
226957,Mexico City’s,56271,Mexico City,place,possessive
226973,Wesley Walters’s,226772,Wesley Walters,person,possessive
226977,Truman’s,226774,Truman,people,possessive
227086,Anthony’s,199318,Anthony,person,possessive
227182,’60s,69074,60s,period,leading_quote
227263,the New York World’s,533022,the New York World,people,possessive
227278,Billy Johnson’s,199393,Billy Johnson,person,possessive
227504,Helvécio’s,198430,Helvécio,person,possessive
227506,Marcus’s,33266,Marcus,people,possessive
227532,E. Q. Cannon Jr.,296800,E. Q. Cannon Jr,person,trailing_punct
227576,Dennis’s,94859,Dennis,person,possessive
227726,Katherine’s,227731,Katherine,people,possessive
227729,Katherine’s,121613,Katherine,person,possessive
227822,Ellie’s,114922,Ellie,person,possessive
227949,Betty Baunchand’s,227947,Betty Baunchand,person,possessive
227968,Elder Mabey’s,227966,Elder Mabey,person,possessive
228095,Silvia Allred’s,62108,Silvia Allred,person,possessive
228099,Otakar’s,223248,Otakar,person,possessive
228349,Carlos’s,72325,Carlos,person,possessive
228407,"Argentine Mission,",223927,Argentine Mission,person,trailing_punct
228493,Janice Kapp Perry’s,108689,Janice Kapp Perry,person,possessive
228503,Manuel’s,228502,Manuel,person,possessive
228556,Hartman Rector Jr.,297162,Hartman Rector Jr,person,trailing_punct
228562,"Van Orden,",212530,Van Orden,person,trailing_punct
228655,Mark Hofmann’s,228496,Mark Hofmann,person,possessive
228706,“Progress Report: Restoration of Major Doctrines,231923,Progress Report: Restoration of Major Doctrines,concept,leading_quote
228901,Luis’s,65340,Luis,person,possessive
228924,Hong Kong’s,56535,Hong Kong,place,possessive
229052,"the Republic of the Congo,",230029,the Republic of the Congo,place,trailing_punct
229125,"Chilean Mission,",297414,Chilean Mission,people,trailing_punct
229402,Dedicatory Prayer:,74170,Dedicatory Prayer,concept,trailing_punct
229569,Juliet’s,85003,Juliet,person,possessive
229574,Juliet Toro’s,229464,Juliet Toro,person,possessive
229582,the Accra Temple’s,767654,the Accra Temple,people,possessive
229811,Blake’s,165749,Blake,person,possessive
229818,Jerry Rawlings’s,228913,Jerry Rawlings,person,possessive
229903,the Relief Society board’s,220481,the Relief Society Board,people,possessive
229928,Sri Lanka’s,707917,Sri Lanka,person,possessive
230039,"Sunday School, Primary,",227717,"Sunday School, Primary",people,trailing_punct
230161,James E. Talmage’s,56434,James E. Talmage,person,possessive
230513,Provo’s,163631,Provo,people,possessive
230527,"Scouting,",87249,Scouting,people,trailing_punct
230535,Laudy’s,114513,Laudy,person,possessive
230970,Edwin Q. Cannon Jr.,298121,Edwin Q. Cannon Jr,person,trailing_punct
231162,the tenth day's,42503,the tenth day,period,possessive
231299,Belle Spafford’s,66534,Belle Spafford,person,possessive
231455,"Arthur Jue,",231454,Arthur Jue,people,trailing_punct
231877,L. Tom Perry:,56148,L. Tom Perry,person,trailing_punct
231984,James M.,591422,James M,person,trailing_punct
232086,The Berlin Wall:,84010,the Berlin Wall,place,trailing_punct
232151,David Frischknecht’s,58075,David Frischknecht,person,possessive
232530,"Lehi, Laman,",679558,"Lehi, Laman",people,trailing_punct
232553,Elder Renlund’s,58941,Elder Renlund,person,possessive
232976,Ada’s,232975,Ada,people,possessive
233000,Elder Wada’s,73889,Elder Wada,person,possessive
233431,King Noah’s,29121,King Noah,person,possessive
233497,Alma the Elder’s,3302,Alma the Elder,person,possessive
233786,Zeezrom’s,19876,Zeezrom,person,possessive
234129,Sister Aburto’s,183963,Sister Aburto,person,possessive
234148,Corianton’s,18744,Corianton,person,possessive
234367,Matilda’s,72942,Matilda,people,possessive
234669,the Risen Lord’s,465312,the Risen Lord,place,possessive
234890,Mormon Mormon,3332,Mormon,person,duplicated_word
235014,Jared’s,19078,Jared,person,possessive
235413,Lesson 2:,543644,Lesson 2,person,trailing_punct
235583,Doctrine and Covenants 2;,128639,Doctrine and Covenants 2,scripture_reference,trailing_punct
235798,Elder J. Devn Cornish’s,217041,Elder J. Devn Cornish,person,possessive
235805,Witnesses Witnesses,530257,Witnesses,person,duplicated_word
236222,Phebe Carter’s,130128,Phebe Carter,person,possessive
236330,Lucy Morley’s,208065,Lucy Morley,person,possessive
236879,Jared Carter’s,30123,Jared Carter,person,possessive
237101,Elder Keetch’s,725549,Elder Keetch,person,possessive
237739,Edward Hunter’s,116432,Edward Hunter,person,possessive
238092,‘The Living Christ’,134196,The Living Christ’,scripture_reference,leading_quote
238298,“The Living Christ: The Testimony of the Apostles,124459,The Living Christ: The Testimony of the Apostles,scripture_reference,leading_quote
